ap1,ap2,ap3,ap4,ap5
987.8,988.4,1001.0,1007.1,1000.1
987.9,988.3,1001.2,1007.2,1000.2
988.1,988.4,1001.4,1007.2,1000.2
988.1,988.3,1001.5,1007.2,1000.2
988.2,988.4,1001.6,1007.2,1000.4
988.3,988.5,1001.8,1007.2,1000.5
988.4,988.6,1001.7,1007.2,1000.7
988.4,988.8,1001.8,1007.2,1000.8
988.4,988.8,1001.9,1007.1,1000.7
988.5,988.6,1001.7,1007.1,1000.6
988.3,988.6,1001.7,1007.1,1000.5
988.1,988.5,1001.6,1007.1,1000.4
988.2,988.6,1001.4,1007.0,1000.4
988.2,988.6,1001.3,1007.0,1000.4
988.0,988.5,1001.3,1007.0,1000.4
988.0,988.6,1001.4,1007.0,1000.4
988.1,988.5,1001.5,1007.0,1000.5
988.3,988.6,1001.4,1007.0,1000.5
988.2,988.4,1001.3,1006.9,1000.4
988.1,988.4,1001.4,1007.0,1000.6
988.1,988.5,1001.3,1006.9,1000.4
988.2,988.5,1001.3,1006.8,1000.5
988.2,988.4,1001.3,1006.7,1000.3
988.1,988.3,1001.1,1006.6,1000.2
987.9,988.2,1001.1,1006.5,1000.2
987.8,988.1,1000.9,1006.5,1000.0
987.6,987.9,1000.7,1006.5,999.9
987.5,987.9,1000.7,1006.4,999.9
987.5,987.8,1000.5,1006.1,999.8
987.4,987.6,1000.5,1006.0,999.7
987.3,987.3,1000.5,1006.1,999.4
987.2,987.2,1000.2,1006.1,999.2
987.0,987.2,1000.1,1006.0,999.2
986.8,987.2,1000.2,1005.8,999.2
986.8,987.1,1000.0,1005.8,999.1
986.7,987.0,999.8,1005.9,999.0
986.6,986.9,1000.0,1005.9,999.0
986.6,987.0,999.8,1005.8,999.1
986.5,986.9,999.8,1005.7,999.1
986.6,987.0,999.8,1005.6,998.9
986.6,986.8,999.6,1005.5,998.8
986.5,986.7,999.5,1005.2,998.8
986.4,986.5,999.5,1005.0,998.6
986.3,986.3,999.4,1005.0,998.4
986.2,986.2,999.4,1004.9,998.2
986.1,986.3,999.3,1004.9,998.2
986.0,986.2,999.2,1004.9,998.0
985.9,986.1,999.1,1004.6,998.0
986.0,985.9,999.0,1004.5,998.0
985.8,985.8,998.9,1004.5,997.8
985.7,985.7,998.8,1004.5,997.8
985.7,985.8,998.8,1004.5,997.8
985.6,985.7,998.7,1004.4,997.7
985.6,985.6,998.7,1004.5,997.6
985.5,985.6,998.6,1004.4,997.6
985.5,985.6,998.6,1004.5,997.6
985.5,985.6,998.6,1004.4,997.6
985.4,985.6,998.5,1004.4,997.6
985.4,985.7,998.6,1004.4,997.5
985.3,985.7,998.4,1004.5,997.5
985.3,985.8,998.5,1004.5,997.6
985.4,985.7,998.5,1004.4,997.5
985.4,985.7,998.5,1004.3,997.5
985.4,985.8,998.5,1004.4,997.5
985.4,985.8,998.5,1004.4,997.5
985.5,985.9,998.5,1004.4,997.6
985.6,986.0,998.6,1004.5,997.6
985.6,986.0,998.7,1004.6,997.8
985.7,986.0,998.7,1004.7,997.8
985.8,986.1,998.7,1004.7,997.8
985.8,986.1,998.9,1004.8,997.8
986.0,986.3,999.0,1004.7,998.0
986.1,986.4,999.1,1004.7,998.0
986.1,986.4,999.1,1004.9,998.1
986.1,986.5,999.2,1005.1,998.2
986.2,986.7,999.4,1005.1,998.2
986.3,986.8,999.4,1005.2,998.4
986.4,986.9,999.6,1005.3,998.5
986.4,987.0,999.7,1005.4,998.7
986.6,987.1,999.8,1005.7,998.8
986.7,987.3,1000.0,1005.8,998.9
986.9,987.4,1000.1,1005.8,998.9
986.8,987.4,1000.2,1006.0,999.0
987.0,987.5,1000.4,1006.2,999.2
987.1,987.5,1000.6,1006.2,999.3
987.2,987.6,1000.6,1006.5,999.5
987.2,987.8,1000.6,1006.4,999.6
987.4,987.9,1000.7,1006.4,999.8
987.4,987.8,1000.4,1006.4,999.7
987.4,987.9,1000.6,1006.4,999.6
987.2,987.9,1000.6,1006.5,999.4
987.2,987.8,1000.7,1006.6,999.6
987.3,987.8,1000.8,1006.4,999.8
987.4,987.8,1000.8,1006.5,999.7
987.4,987.8,1000.8,1006.5,999.7
987.4,987.7,1000.7,1006.5,999.6
987.5,987.8,1000.9,1006.6,999.7
987.4,987.9,1000.9,1006.5,999.9
987.4,987.9,1000.8,1006.4,999.8
987.2,988.0,1000.6,1006.4,999.7
987.5,988.0,1000.6,1006.3,999.7
987.4,988.0,1000.4,1006.2,999.5
987.1,987.8,1000.5,1006.1,999.4
987.2,987.6,1000.4,1006.1,999.4
987.1,987.4,1000.3,1006.0,999.4
987.0,987.4,1000.3,1005.9,999.3
986.9,987.3,1000.2,1005.7,999.1
986.9,987.2,1000.2,1005.6,999.1
986.8,987.3,1000.1,1005.7,999.0
986.8,987.2,1000.3,1005.8,998.9
986.7,987.2,1000.3,1005.6,998.9
986.6,987.2,1000.1,1005.7,999.0
986.6,987.0,999.9,1005.6,999.1
986.8,986.8,1000.1,1005.5,998.9
986.6,986.8,1000.1,1005.5,998.8
986.6,986.9,1000.2,1005.5,998.9
986.7,986.8,1000.2,1005.6,999.0
986.7,986.9,1000.2,1005.7,999.0
986.6,986.8,1000.1,1005.6,999.1
986.7,986.9,1000.1,1005.6,999.0
986.7,987.0,1000.0,1005.5,999.0
986.7,987.1,999.9,1005.5,999.0
986.6,987.0,999.9,1005.3,999.0
986.7,987.1,999.9,1005.3,998.9
986.6,987.1,999.8,1005.3,998.9
986.6,987.1,999.8,1005.4,999.0
986.5,987.1,999.6,1005.4,998.8
986.5,987.1,999.7,1005.5,998.8
986.5,987.2,999.9,1005.7,998.9
986.4,987.2,999.9,1005.5,998.9
986.6,987.0,999.9,1005.6,998.9
986.6,987.0,1000.0,1005.6,998.9
986.7,987.0,1000.1,1005.7,998.9
986.7,987.1,1000.1,1005.7,999.1
986.9,987.1,1000.2,1005.8,999.2
986.9,987.1,1000.3,1005.8,999.4
987.0,987.2,1000.2,1005.7,999.4
987.0,987.2,1000.2,1005.7,999.2
986.9,987.3,1000.0,1005.7,999.2
986.7,987.4,999.9,1005.6,999.1
986.7,987.4,999.9,1005.5,998.9
986.7,987.3,999.9,1005.5,998.9
986.6,987.3,1000.1,1005.7,998.9
986.7,987.2,1000.0,1005.7,999.0
986.7,987.2,1000.1,1005.7,999.1
986.9,987.1,1000.3,1005.8,999.2
986.8,987.0,1000.2,1005.8,999.2
987.0,987.1,1000.1,1005.8,999.1
986.9,987.1,1000.1,1005.9,999.1
986.8,987.2,999.9,1005.9,999.1
986.7,987.2,999.9,1005.6,999.1
986.7,987.1,999.9,1005.5,998.9
986.5,986.9,1000.0,1005.3,998.8
986.5,987.0,999.9,1005.5,998.7
986.5,987.1,999.9,1005.4,998.8
986.3,986.8,999.7,1005.2,998.7
986.2,986.7,999.7,1005.2,998.7
986.1,986.6,999.4,1005.0,998.5
986.0,986.4,999.1,1005.0,998.3
985.9,986.3,999.2,1004.6,998.2
985.9,986.3,999.4,1004.9,998.2
985.7,986.3,999.4,1004.9,998.2
985.9,986.2,999.3,1004.8,998.2
985.9,986.2,999.3,1004.9,998.2
985.9,986.2,999.4,1004.9,998.2
985.8,986.2,999.5,1004.9,998.3
985.8,986.2,999.4,1004.9,998.3
985.8,986.2,999.5,1005.0,998.2
985.8,986.1,999.5,1005.0,998.3
985.8,986.0,999.5,1005.0,998.3
985.8,986.0,999.4,1004.9,998.3
985.8,985.9,999.3,1004.8,998.3
985.7,985.9,999.2,1004.6,998.1
985.6,985.8,999.1,1004.6,998.0
985.4,985.7,999.0,1004.5,998.0
985.5,985.6,998.9,1004.4,997.8
985.4,985.5,998.9,1004.4,997.8
985.3,985.4,998.8,1004.3,997.7
985.2,985.4,998.7,1004.2,997.6
985.1,985.3,998.6,1004.1,997.6
985.1,985.1,998.5,1004.0,997.4
985.0,985.1,998.4,1003.9,997.3
984.9,985.0,998.3,1003.8,997.2
984.8,984.8,998.2,1003.7,997.1
984.7,984.8,998.1,1003.6,997.1
984.6,984.7,998.1,1003.5,996.8
984.6,984.7,997.9,1003.5,996.8
984.5,984.7,997.9,1003.4,996.8
984.4,984.6,997.8,1003.3,996.7
984.4,984.6,997.7,1003.3,996.6
984.4,984.5,997.7,1003.3,996.5
984.2,984.3,997.6,1003.2,996.6
984.3,984.3,997.6,1003.1,996.4
984.2,984.3,997.5,1003.0,996.4
984.2,984.2,997.5,1003.0,996.3
984.1,984.2,997.4,1002.8,996.2
984.1,984.2,997.5,1002.7,996.2
984.1,984.1,997.4,1002.8,996.2
984.1,984.0,997.3,1002.8,996.2
984.0,984.0,997.2,1002.8,996.1
983.9,984.1,997.2,1002.7,996.1
983.9,984.1,997.2,1002.7,996.0
983.9,984.0,997.2,1002.8,996.1
983.8,984.1,997.1,1002.8,996.0
983.8,984.1,997.1,1002.8,996.0
983.8,984.2,997.1,1002.7,996.0
983.9,984.1,997.1,1002.6,996.0
983.8,984.1,997.0,1002.6,996.0
983.8,984.1,996.9,1002.6,996.0
983.9,984.2,997.0,1002.7,996.0
984.1,984.2,997.1,1002.8,996.2
984.0,984.4,997.2,1002.8,996.2
984.1,984.4,997.3,1002.9,996.2
984.2,984.5,997.5,1003.0,996.3
984.3,984.6,997.5,1003.1,996.5
984.4,984.7,997.6,1003.1,996.5
984.4,984.8,997.7,1003.1,996.6
984.5,984.8,997.8,1003.1,996.6
984.5,984.8,997.8,1003.2,996.6
984.6,984.8,998.0,1003.4,996.7
984.7,984.9,998.0,1003.4,996.8
984.8,985.1,998.1,1003.5,996.9
985.0,985.1,998.2,1003.6,997.0
985.0,985.2,998.2,1003.6,997.1
985.2,985.3,998.3,1003.8,997.3
985.2,985.5,998.5,1004.0,997.5
985.5,985.7,998.7,1004.1,997.7
985.7,985.9,998.9,1004.3,997.7
985.8,986.0,999.1,1004.5,997.9
985.9,986.2,999.3,1004.5,998.1
986.0,986.2,999.3,1004.6,998.1
986.1,986.3,999.4,1004.6,998.1
986.2,986.4,999.3,1004.7,998.2
986.3,986.5,999.4,1004.9,998.4
986.2,986.5,999.4,1004.9,998.4
986.3,986.5,999.4,1005.0,998.4
986.3,986.6,999.3,1004.9,998.5
986.3,986.6,999.4,1005.0,998.5
986.3,986.6,999.4,1005.1,998.4
986.3,986.6,999.6,1005.2,998.5
986.3,986.6,999.7,1005.2,998.6
986.3,986.7,999.8,1005.4,998.6
986.4,986.6,999.8,1005.4,998.7
986.5,986.5,999.8,1005.2,998.7
986.5,986.6,999.7,1005.3,998.6
986.5,986.5,999.6,1005.3,998.7
986.5,986.6,999.5,1005.2,998.6
986.5,986.6,999.6,1005.3,998.6
986.4,986.6,999.5,1005.1,998.5
986.4,986.7,999.6,1005.2,998.5
986.4,986.7,999.6,1005.2,998.6
986.4,986.6,999.5,1005.1,998.5
986.3,986.4,999.5,1005.0,998.5
986.3,986.5,999.4,1004.8,998.4
986.1,986.3,999.4,1004.7,998.3
986.2,986.2,999.5,1004.8,998.3
986.2,986.3,999.4,1004.8,998.2
986.1,986.3,999.4,1004.8,998.2
986.1,986.3,999.3,1004.7,998.1
986.2,986.2,999.3,1004.5,998.1
986.2,986.1,999.2,1004.5,998.1
986.1,986.2,999.3,1004.5,998.1
986.1,986.2,999.4,1004.6,998.2
986.1,986.2,999.3,1004.5,998.1
986.2,986.2,999.3,1004.5,998.1
986.2,986.2,999.4,1004.6,998.1
986.2,986.2,999.4,1004.6,998.1
986.2,986.2,999.4,1004.6,998.2
986.2,986.2,999.4,1004.6,998.2
986.3,986.3,999.5,1004.7,998.3
986.4,986.4,999.5,1004.7,998.3
986.4,986.4,999.5,1004.8,998.3
986.5,986.5,999.6,1004.7,998.4
986.5,986.5,999.7,1004.7,998.4
986.6,986.4,999.7,1004.7,998.3
986.5,986.4,999.7,1004.9,998.3
986.5,986.4,999.7,1004.9,998.4
986.5,986.5,999.6,1005.0,998.4
986.5,986.6,999.7,1005.0,998.5
986.5,986.7,999.7,1005.0,998.5
986.5,986.7,999.8,1005.0,998.6
986.7,986.7,999.8,1005.0,998.5
986.7,986.7,999.9,1005.0,998.6
986.7,986.7,999.9,1005.1,998.6
986.8,986.8,1000.0,1005.1,998.7
986.8,986.9,1000.0,1005.2,998.8
986.9,986.9,1000.2,1005.2,998.8
987.1,987.1,1000.3,1005.3,998.9
987.1,987.1,1000.2,1005.3,999.0
987.2,987.1,1000.2,1005.4,998.9
987.2,987.2,1000.3,1005.4,999.0
987.1,987.2,1000.3,1005.5,999.0
987.1,987.2,1000.3,1005.5,999.0
987.0,987.3,1000.3,1005.5,999.1
987.1,987.3,1000.3,1005.4,999.1
987.1,987.2,1000.2,1005.4,999.0
987.1,987.2,1000.2,1005.4,999.0
987.0,987.1,1000.1,1005.5,998.9
986.9,987.1,1000.0,1005.5,998.9
986.9,987.1,1000.0,1005.5,998.9
987.0,987.2,1000.1,1005.6,999.0
987.0,987.2,1000.2,1005.5,999.0
987.0,987.1,1000.2,1005.6,998.9
987.1,987.1,1000.1,1005.5,998.9
987.0,987.0,1000.1,1005.5,998.8
987.0,987.0,1000.0,1005.3,998.7
986.9,987.0,1000.0,1005.4,998.8
986.9,986.9,1000.0,1005.4,998.8
986.9,986.9,999.9,1005.5,998.7
986.9,986.9,1000.0,1005.5,998.7
986.9,986.8,999.9,1005.5,998.7
986.9,986.8,999.9,1005.4,998.7
986.8,986.7,999.7,1005.3,998.6
986.6,986.6,999.6,1005.2,998.5
986.6,986.6,999.5,1005.2,998.4
986.5,986.5,999.5,1005.1,998.3
986.5,986.4,999.4,1005.0,998.3
986.4,986.2,999.4,1005.0,998.2
986.3,986.2,999.3,1004.8,998.1
986.2,986.1,999.2,1004.7,998.1
986.1,986.1,999.0,1004.6,998.0
986.1,986.1,998.9,1004.4,997.9
985.9,986.1,998.8,1004.2,997.8
985.8,985.8,998.7,1004.1,997.6
985.7,985.6,998.6,1004.0,997.5
985.5,985.4,998.5,1003.9,997.3
985.4,985.4,998.4,1003.9,997.3
985.3,985.4,998.3,1003.8,997.2
985.3,985.4,998.3,1003.8,997.2
985.2,985.3,998.3,1003.7,997.1
985.2,985.3,998.3,1003.7,997.1
985.2,985.2,998.2,1003.7,997.1
985.3,985.1,998.1,1003.7,997.0
985.2,985.1,998.0,1003.7,997.0
985.1,985.1,998.0,1003.7,996.8
985.0,985.0,997.9,1003.8,996.8
985.1,984.9,997.9,1003.7,996.7
985.0,984.9,997.8,1003.7,996.6
985.0,984.9,997.8,1003.7,996.5
985.0,984.9,997.7,1003.8,996.4
985.0,985.0,997.6,1003.8,996.5
985.1,985.0,997.5,1003.8,996.5
985.2,985.0,997.6,1003.7,996.5
985.3,985.0,997.5,1003.6,996.5
985.4,984.9,997.5,1003.6,996.4
985.4,984.7,997.4,1003.5,996.5
985.3,984.7,997.4,1003.4,996.3
985.1,984.6,997.4,1003.4,996.4
985.0,984.5,997.5,1003.4,996.4
985.0,984.9,997.5,1003.4,996.4
984.9,984.9,997.4,1003.2,996.5
984.9,984.9,997.2,1003.3,996.4
984.9,985.0,997.3,1003.3,996.5
984.8,985.1,997.3,1003.4,996.5
984.8,985.2,997.4,1003.4,996.7
984.9,985.2,997.5,1003.4,996.8
985.0,985.4,997.6,1003.5,997.1
985.2,985.6,997.7,1003.6,997.2
985.3,985.7,997.9,1003.8,997.3
985.3,985.8,998.0,1003.8,997.2
985.4,985.8,998.0,1003.9,997.4
985.5,986.2,998.0,1004.0,997.5
985.7,986.1,998.2,1004.1,997.6
985.6,986.0,998.2,1004.2,997.8
985.8,986.4,998.4,1004.3,997.9
985.9,986.4,998.5,1004.3,998.0
986.0,986.6,998.6,1004.4,998.0
986.1,986.7,998.7,1004.5,998.1
986.1,986.7,998.8,1004.6,998.1
986.5,986.7,998.9,1004.8,998.4
986.9,986.7,999.1,1005.0,998.5
987.0,987.2,999.2,1005.3,998.6
987.2,987.3,999.3,1005.5,998.7
987.3,987.5,999.5,1005.7,998.9
987.5,987.7,999.6,1005.7,999.1
987.7,987.7,999.8,1005.9,999.2
987.7,987.7,999.9,1005.9,999.3
987.7,987.9,1000.1,1006.0,999.5
987.7,987.9,1000.1,1006.0,999.6
987.7,987.8,1000.1,1006.0,999.6
987.6,987.6,1000.3,1006.0,999.4
987.7,987.8,1000.3,1006.1,999.4
987.8,987.8,1000.4,1006.1,999.4
987.9,987.7,1000.4,1006.1,999.4
987.6,987.7,1000.4,1006.0,999.4
987.6,987.7,1000.3,1006.0,999.4
987.7,987.6,1000.4,1006.0,999.5
987.7,987.8,1000.4,1006.0,999.5
987.6,987.8,1000.3,1006.1,999.5
